fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2021-11-25,8293X,XÀTIVA,VALENCIA,88,"12,5","0,0","8,6",22:20,"16,4",12:40,28,"3,9","12,5",13:10,"5,5","998,8",22,"994,6",05
2021-11-26,8293X,XÀTIVA,VALENCIA,88,"12,2","0,0","6,9",05:00,"17,5",15:00,22,"2,5","9,4",05:50,"7,4","998,6",09,"995,2",15
2021-11-27,8293X,XÀTIVA,VALENCIA,88,"10,8","0,0","5,4",05:20,"16,1",12:20,26,"4,4","18,9",13:40,"7,0","998,4",24,"991,6",14
2021-11-28,8293X,XÀTIVA,VALENCIA,88,"9,2","0,0","5,5",07:30,"12,9",10:50,26,"5,3","16,1",13:20,"5,3","1003,6",11,"998,2",00
2021-11-29,8293X,XÀTIVA,VALENCIA,88,"14,1","0,0","9,4",01:00,"18,8",15:00,32,"5,0","16,9",07:50,"7,8","1011,5",24,"1001,4",01
2021-11-30,8293X,XÀTIVA,VALENCIA,88,"12,6","0,0","6,3",07:30,"18,9",13:50,21,"1,4","8,3",00:30,"8,2","1016,3",10,"1011,4",00
2021-12-01,8293X,XÀTIVA,VALENCIA,88,"12,4","0,0","5,9",07:30,"18,9",12:40,26,"3,1","11,1",11:00,"8,1","1014,6",00,"1000,5",24
2021-12-02,8293X,XÀTIVA,VALENCIA,88,"11,2","0,0","6,4",23:30,"16,1",12:50,28,"2,8","10,6",00:10,"5,0","1007,3",23,"998,3",05
2021-12-03,8293X,XÀTIVA,VALENCIA,88,"12,2","0,0","6,1",00:40,"18,2",15:20,28,"4,2","13,3",07:10,"8,1","1012,4",23,"1006,0",04
2021-12-04,8293X,XÀTIVA,VALENCIA,88,"13,8","0,0","8,2",02:00,"19,5",15:00,28,"4,4","16,9",11:00,"7,4","1012,1",00,"1007,2",14
2021-12-05,8293X,XÀTIVA,VALENCIA,88,"12,0","0,0","7,0",23:59,"17,0",14:30,28,"6,1","22,2",11:30,"7,7","1010,7",24,"1005,4",14
2021-12-06,8293X,XÀTIVA,VALENCIA,88,"11,8","0,0","5,0",06:40,"18,5",14:40,28,"3,9","16,7",11:40,"8,1","1013,0",10,"1010,0",01
2021-12-07,8293X,XÀTIVA,VALENCIA,88,"16,0","0,0","10,1",05:20,"21,8",15:00,24,"3,3","11,4",09:30,"7,7","1012,1",03,"1001,6",24
2021-12-08,8293X,XÀTIVA,VALENCIA,88,"12,8","0,0","9,0",21:00,"16,7",01:00,27,"6,9","18,9",12:00,"4,6","1007,3",24,"998,1",04
2021-12-09,8293X,XÀTIVA,VALENCIA,88,"13,0","0,0","7,7",06:30,"18,3",14:20,27,"5,6","17,5",13:30,"7,2","1010,2",09,"1006,3",14
2021-12-10,8293X,XÀTIVA,VALENCIA,88,"16,3","0,0","13,8",03:00,"18,8",12:50,26,"5,0","18,9",00:50,"0,8","1007,0",24,"1002,2",16
2021-12-11,8293X,XÀTIVA,VALENCIA,88,"15,6","0,0","9,4",23:00,"21,7",15:00,27,"3,1","10,8",02:10,"7,9","1012,9",Varias,"1006,8",01
2021-12-12,8293X,XÀTIVA,VALENCIA,88,"13,2","0,0","6,4",07:30,"20,1",13:50,26,"1,4","4,7",05:30,"8,0","1016,8",Varias,"1012,8",01
2021-12-13,8293X,XÀTIVA,VALENCIA,88,"12,4","0,0","5,0",04:30,"19,7",13:50,24,"0,8","4,2",23:40,"8,0","1016,8",10,"1013,3",14
2021-12-14,8293X,XÀTIVA,VALENCIA,88,"11,0","0,0","4,3",06:50,"17,6",14:50,25,"1,1","4,7",07:30,"7,9","1017,1",10,"1014,1",16
2021-12-15,8293X,XÀTIVA,VALENCIA,88,"12,4","0,0","7,1",21:20,"17,6",13:50,24,"1,1","4,7",01:20,"7,8","1017,3",23,"1014,4",14
2021-12-16,8293X,XÀTIVA,VALENCIA,88,"10,8","0,0","7,4",21:30,"14,3",11:10,03,"1,1","4,7",12:00,"0,4","1019,4",10,"1016,9",Varias
2021-12-17,8293X,XÀTIVA,VALENCIA,88,"9,9","0,0","6,7",05:50,"13,1",12:10,07,"1,4","4,4",11:50,"0,2","1020,3",10,"1017,3",16
2021-12-18,8293X,XÀTIVA,VALENCIA,88,"10,4","0,2","9,7",07:00,"11,1",10:00,24,"0,3","3,1",06:10,"0,0","1019,2",10,"1016,9",04
2021-12-19,8293X,XÀTIVA,VALENCIA,88,"9,4","0,2","7,0",23:59,"11,7",11:30,04,"1,1","2,8",10:40,"0,0","1018,8",00,"1013,0",24
2021-12-20,8293X,XÀTIVA,VALENCIA,88,"11,4","0,0","3,5",07:20,"19,4",14:00,22,"1,1","8,3",23:50,"7,3","1013,0",00,"1009,0",14
2021-12-21,8293X,XÀTIVA,VALENCIA,88,"16,0","0,0","11,0",07:50,"21,1",14:30,23,"1,1","7,8",00:10,"2,4","1010,9",Varias,"1008,0",Varias
2021-12-22,8293X,XÀTIVA,VALENCIA,88,"11,3","0,2","7,0",06:40,"15,6",15:00,01,"1,1","5,0",15:50,"2,9","1011,9",23,"1008,9",15
2021-12-23,8293X,XÀTIVA,VALENCIA,88,"14,2","0,2","9,8",23:59,"18,5",13:40,22,"2,2","7,2",13:50,"3,6","1011,9",10,"1007,4",24
2021-12-24,8293X,XÀTIVA,VALENCIA,88,"14,0","0,0","9,8",00:30,"18,2",15:50,25,"2,2","8,3",10:10,"0,1","1007,4",00,"999,4",Varias
2021-12-25,8293X,XÀTIVA,VALENCIA,88,"15,0","0,0","9,6",07:40,"20,5",12:50,19,"2,5","8,9",13:40,"2,2","999,5",03,"996,1",14
2021-12-26,8293X,XÀTIVA,VALENCIA,88,"16,0","0,4","11,5",06:50,"20,4",12:50,25,"3,1","15,0",23:50,"4,2","1002,2",Varias,"997,1",02
2021-12-27,8293X,XÀTIVA,VALENCIA,88,"19,6","0,0","16,5",22:00,"22,8",13:40,28,"5,3","18,1",10:10,"5,1","1008,3",23,"999,4",05
2021-12-28,8293X,XÀTIVA,VALENCIA,88,"18,2","0,0","14,2",22:50,"22,2",12:30,28,"4,2","21,4",04:40,"7,1","1012,2",23,"1006,8",05
2021-12-29,8293X,XÀTIVA,VALENCIA,88,"16,7","0,0","9,4",05:50,"24,0",14:40,24,"1,9","7,5",00:10,"8,0","1013,9",10,"1010,6",15
2021-12-30,8293X,XÀTIVA,VALENCIA,88,"15,0","0,0","7,2",08:00,"22,7",15:10,24,"1,7","6,1",05:40,"8,0","1014,5",10,"1011,7",14
2021-12-31,8293X,XÀTIVA,VALENCIA,88,"13,8","0,0","4,9",07:40,"22,6",14:50,25,"1,4","4,2",00:20,"7,8","1018,1",22,"1014,0",01
2022-01-01,8293X,XÀTIVA,VALENCIA,88,"13,4","0,0","3,9",07:30,"23,0",14:00,25,"1,7","3,9",07:40,"8,0","1018,4",10,"1015,2",15
2022-01-02,8293X,XÀTIVA,VALENCIA,88,"13,2","0,0","4,0",07:00,"22,3",14:40,22,"1,4","4,7",05:50,"8,0","1018,3",10,"1015,3",15
2022-01-03,8293X,XÀTIVA,VALENCIA,88,"12,8","0,0","3,2",07:30,"22,5",15:50,20,"1,1","5,0",01:40,"7,9","1017,4",00,"1009,7",24
2022-01-04,8293X,XÀTIVA,VALENCIA,88,"16,6","0,0","7,0",06:50,"26,1",14:00,26,"2,8","18,3",23:10,"8,0","1009,7",00,"998,3",16
2022-01-05,8293X,XÀTIVA,VALENCIA,88,"12,5","0,0","9,2",23:50,"15,8",14:00,30,"3,6","15,3",00:20,"7,8","1006,6",10,"1000,5",01
2022-01-06,8293X,XÀTIVA,VALENCIA,88,"8,2","0,0","1,7",23:59,"14,7",14:00,30,"1,9","6,1",14:10,"8,0","1012,1",24,"1004,3",01
2022-01-07,8293X,XÀTIVA,VALENCIA,88,"9,6","0,0","1,1",01:20,"18,2",14:20,02,"1,4","8,6",16:00,"7,8","1017,5",23,"1012,0",Varias
2022-01-08,8293X,XÀTIVA,VALENCIA,88,"9,3","0,0","0,8",07:30,"17,8",13:20,27,"2,5","10,3",13:50,"7,3","1017,3",Varias,"1010,8",24
2022-01-09,8293X,XÀTIVA,VALENCIA,88,"13,8","0,0","9,6",,"18,1",14:40,26,"7,5","17,5",17:40,"4,7","1011,1",09,"1006,2",15
2022-01-10,8293X,XÀTIVA,VALENCIA,88,"17,6","0,4","12,5",23:00,"22,8",15:20,25,"3,9","14,2",03:40,"8,0","1010,7",24,"1004,6",16
2022-01-11,8293X,XÀTIVA,VALENCIA,88,"11,6","0,0","6,8",23:00,"16,5",15:30,24,"1,4","5,8",23:50,"2,0","1015,2",24,"1010,6",00
2022-01-12,8293X,XÀTIVA,VALENCIA,88,"10,2","0,2","4,9",03:20,"15,5",14:00,26,"1,4","5,3",00:10,"6,3","1021,5",24,"1015,2",00
2022-01-13,8293X,XÀTIVA,VALENCIA,88,"9,0","0,0","2,5",23:59,"15,6",15:10,11,"0,8","6,1",15:10,"3,9","1024,1",Varias,"1021,4",00
2022-01-14,8293X,XÀTIVA,VALENCIA,88,"7,7","0,0","2,4",02:00,"13,0",13:30,23,"1,1","6,4",03:10,"0,8","1024,1",00,"1020,6",24
2022-01-15,8293X,XÀTIVA,VALENCIA,88,"8,6","0,0","0,5",07:50,"16,7",13:50,27,"1,7","6,9",13:10,"8,3","1020,6",00,"1014,7",16
2022-01-16,8293X,XÀTIVA,VALENCIA,88,"7,8","0,0","-0,4",07:40,"16,0",14:30,21,"1,1","5,0",21:30,"8,3","1022,2",24,"1017,0",01
2022-01-17,8293X,XÀTIVA,VALENCIA,88,"8,1","0,0","-0,3",07:50,"16,5",14:10,99,"1,4","5,3",Varias,"8,3","1024,4",11,"1020,4",16
2022-01-18,8293X,XÀTIVA,VALENCIA,88,"7,9","0,0","-1,2",07:50,"17,0",14:20,25,"1,1","5,0",21:50,"8,3","1022,2",23,"1018,3",15
2022-01-19,8293X,XÀTIVA,VALENCIA,88,"9,2","0,0","2,2",00:10,"16,3",15:50,26,"1,4","6,1",01:40,"8,2","1022,2",10,"1017,8",16
2022-01-20,8293X,XÀTIVA,VALENCIA,88,"7,0","0,0","0,4",08:00,"13,7",14:50,04,"1,7","5,0",13:50,"7,3","1019,3",00,"1015,0",Varias
2022-01-21,8293X,XÀTIVA,VALENCIA,88,"7,8","0,2","0,5",05:30,"15,0",13:10,07,"1,1","7,2",16:00,"8,3","1018,7",24,"1013,4",14
2022-01-22,8293X,XÀTIVA,VALENCIA,88,"8,8","0,2","3,9",Varias,"13,6",12:30,04,"0,8","3,9",12:40,"2,6","1021,1",11,"1018,0",Varias
2022-01-23,8293X,XÀTIVA,VALENCIA,88,"7,0","1,6","3,8",00:20,"10,3",15:00,25,"0,6","3,6",00:20,"0,0","1019,0",10,"1016,5",15
2022-01-24,8293X,XÀTIVA,VALENCIA,88,"8,6","10,4","6,5",07:00,"10,8",13:00,04,"1,4","3,6",14:30,"0,0","1020,4",23,"1016,8",04
2022-01-25,8293X,XÀTIVA,VALENCIA,88,"9,8","0,0","4,9",23:59,"14,6",14:00,07,"1,7","8,9",13:40,"2,3","1022,3",10,"1020,2",Varias
2022-01-26,8293X,XÀTIVA,VALENCIA,88,"9,1","0,0","3,5",05:00,"14,7",13:30,99,"1,4","5,0",13:30,"3,8","1021,6",00,"1018,6",15
2022-01-27,8293X,XÀTIVA,VALENCIA,88,"9,2","0,0","1,6",07:40,"16,8",15:00,99,"1,4","4,7",Varias,"8,6","1020,4",11,"1017,2",16
2022-01-28,8293X,XÀTIVA,VALENCIA,88,"9,7","0,0","1,1",05:50,"18,3",15:00,25,"1,7","6,4",02:30,"8,7","1022,1",10,"1019,0",16
2022-01-29,8293X,XÀTIVA,VALENCIA,88,"11,2","0,0","0,4",07:20,"22,0",16:00,24,"1,1","7,2",02:40,"8,7","1023,6",09,"1020,1",17
2022-01-30,8293X,XÀTIVA,VALENCIA,88,"13,0","0,0","0,8",04:00,"25,2",15:10,26,"1,4","7,2",20:20,"8,8","1021,7",00,"1013,5",17
2022-01-31,8293X,XÀTIVA,VALENCIA,88,"12,8","0,0","1,5",07:00,"24,1",16:00,99,"2,2","8,6",14:40,"8,5","1014,1",00,"1008,3",16
2022-02-01,8293X,XÀTIVA,VALENCIA,88,"12,0","0,0","3,1",07:50,"20,8",15:20,27,"1,1","6,1",20:10,"8,9","1017,4",24,"1012,3",04
2022-02-02,8293X,XÀTIVA,VALENCIA,88,"16,2","0,0","3,9",04:20,"28,6",14:00,26,"1,7","5,8",08:40,"8,9","1017,5",00,"1010,8",16
2022-02-03,8293X,XÀTIVA,VALENCIA,88,"15,6","0,0","4,1",06:20,"27,1",15:30,28,"1,1","7,5",17:00,"8,9","1013,1",00,"1007,0",15
2022-02-04,8293X,XÀTIVA,VALENCIA,88,"15,8","0,0","8,1",07:50,"23,4",12:30,24,"1,9","7,5",01:40,"6,7","1012,2",24,"1007,9",15
2022-02-05,8293X,XÀTIVA,VALENCIA,88,"12,6","1,2","9,7",04:40,"15,4",11:50,35,"1,4","4,7",15:50,"0,0","1016,9",23,"1011,9",01
2022-02-06,8293X,XÀTIVA,VALENCIA,88,"13,4","0,0","7,9",04:40,"18,9",15:10,15,"0,8","5,3",15:20,"5,7","1018,8",11,"1015,2",17
2022-02-07,8293X,XÀTIVA,VALENCIA,88,"12,2","0,0","3,7",06:40,"20,8",15:10,02,"1,4","5,0",14:20,"9,1","1019,5",24,"1014,2",15
2022-02-08,8293X,XÀTIVA,VALENCIA,88,"11,0","0,0","3,4",07:20,"18,7",14:50,02,"1,4","6,1",15:20,"8,9","1022,4",10,"1019,5",Varias
2022-02-09,8293X,XÀTIVA,VALENCIA,88,"11,8","0,0","8,0",01:00,"15,7",13:00,08,"1,4","5,0",14:40,"0,6","1022,3",Varias,"1019,4",Varias
2022-02-10,8293X,XÀTIVA,VALENCIA,88,"12,5","0,0","6,2",23:59,"18,8",14:30,08,"1,7","6,7",14:40,"8,6","1019,4",00,"1015,0",16
2022-02-11,8293X,XÀTIVA,VALENCIA,88,"11,4","0,0","4,1",03:00,"18,6",14:00,36,"1,4","6,4",15:20,"8,5","1016,8",23,"1014,0",16
2022-02-12,8293X,XÀTIVA,VALENCIA,88,"12,2","0,0","4,5",06:30,"20,0",15:00,21,"1,1","6,7",23:10,"8,9","1016,7",00,"1012,2",16
2022-02-13,8293X,XÀTIVA,VALENCIA,88,"14,4","0,2","7,2",06:50,"21,6",14:40,99,"2,5","10,3",Varias,"7,0","1014,2",00,"1006,1",17
2022-02-14,8293X,XÀTIVA,VALENCIA,88,"13,8","0,0","8,5",23:59,"19,1",14:30,26,"5,0","18,9",13:20,"8,8","1011,9",24,"1004,5",Varias
2022-02-15,8293X,XÀTIVA,VALENCIA,88,"13,6","0,0","7,1",06:50,"20,2",15:10,32,"3,1","10,8",13:10,"9,5","1016,4",09,"1011,8",00
2022-02-16,8293X,XÀTIVA,VALENCIA,88,"15,3","0,0","7,4",02:10,"23,2",14:10,29,"3,3","9,7",16:50,"9,1","1015,9",09,"1011,7",16
2022-02-17,8293X,XÀTIVA,VALENCIA,88,"17,0","0,0","8,1",07:00,"26,0",15:20,24,"1,1","7,8",04:30,"9,7","1015,4",08,"1010,4",17
2022-02-18,8293X,XÀTIVA,VALENCIA,88,"17,2","0,0","5,4",07:10,"28,9",15:00,22,"1,7","9,4",13:50,"9,8","1011,7",00,"1002,0",17
2022-02-19,8293X,XÀTIVA,VALENCIA,88,"11,0","1,8","8,6",01:30,"13,4",Varias,03,"1,7","7,2",12:40,"0,0","1015,7",24,"1004,4",00
2022-02-20,8293X,XÀTIVA,VALENCIA,88,"13,0","0,0","6,6",23:59,"19,5",14:10,08,"1,1","6,7",15:40,"9,4","1019,3",11,"1015,5",Varias
2022-02-21,8293X,XÀTIVA,VALENCIA,88,"15,5","0,0","5,5",07:00,"25,5",16:10,36,"1,4","6,4",18:10,,"1017,2",00,"1011,7",Varias
2022-02-22,8293X,XÀTIVA,VALENCIA,88,"14,0","0,0","4,1",07:10,"23,9",15:30,27,"1,4","5,8",00:10,"10,0","1018,1",09,"1014,2",16
2022-02-23,8293X,XÀTIVA,VALENCIA,88,"11,9","0,0","4,2",06:10,"19,6",13:10,99,"1,9","5,8",14:50,"7,7","1016,5",00,"1011,8",Varias
2022-02-24,8293X,XÀTIVA,VALENCIA,88,"13,6","0,0","4,7",06:40,"22,4",13:20,35,"1,9","7,5",16:20,"8,1","1013,0",Varias,"1007,7",15
2022-02-25,8293X,XÀTIVA,VALENCIA,88,"12,0","0,6","10,6",01:10,"13,5",15:40,03,"1,9","7,2",10:00,"0,0","1015,6",11,"1012,8",03
2022-02-26,8293X,XÀTIVA,VALENCIA,88,"11,4","0,6","8,3",05:00,"14,5",14:10,08,"1,7","7,2",16:00,"0,8","1014,5",10,"1012,2",16
2022-02-27,8293X,XÀTIVA,VALENCIA,88,"10,6","0,0","7,2",21:40,"14,0",16:50,24,"0,8","3,9",22:00,"0,6","1014,6",24,"1012,2",16
2022-02-28,8293X,XÀTIVA,VALENCIA,88,"13,6","0,0","7,5",01:00,"19,8",14:30,20,"1,4","5,8",23:30,"7,3","1017,8",Varias,"1014,4",00
2022-03-01,8293X,XÀTIVA,VALENCIA,88,"14,3","0,0","4,7",07:00,"23,9",14:50,23,"1,1","9,2",01:20,"10,1","1016,1",08,"1012,2",16
2022-03-02,8293X,XÀTIVA,VALENCIA,88,"14,5",,"4,8",06:40,"24,2",15:20,29,"1,9","11,7",16:30,,"1014,9",00,"1006,5",17
2022-03-03,8293X,XÀTIVA,VALENCIA,88,"13,8","10,8","5,3",07:00,"22,3",12:50,99,"1,4","6,1",Varias,"6,0","1010,2",00,"1000,7",24
2022-03-04,8293X,XÀTIVA,VALENCIA,88,"12,8","2,2","8,8",22:50,"16,8",15:40,36,"3,6","14,2",05:00,"1,9","1007,4",22,"999,6",Varias
2022-03-05,8293X,XÀTIVA,VALENCIA,88,"11,8","2,2","7,6",Varias,"15,9",16:00,14,"0,8","5,3",16:10,"0,4","1007,2",09,"1002,9",17
2022-03-06,8293X,XÀTIVA,VALENCIA,88,"9,9","14,6","8,8",07:00,"11,0",14:00,02,"2,8","8,3",15:10,"0,0","1005,4",Varias,"1002,8",15
2022-03-07,8293X,XÀTIVA,VALENCIA,88,"9,4","15,8","8,1",23:59,"10,7",16:20,35,"1,9","7,2",05:30,"0,0","1007,1",24,"1003,8",05
2022-03-08,8293X,XÀTIVA,VALENCIA,88,"11,4","0,0","5,8",06:40,"17,0",13:30,26,"1,7","8,1",16:40,"2,4","1010,6",24,"1006,1",03
2022-03-09,8293X,XÀTIVA,VALENCIA,88,"12,1","0,0","3,7",06:00,"20,5",13:20,12,"1,4","7,8",16:00,"7,4","1012,7",09,"1009,5",16
2022-03-10,8293X,XÀTIVA,VALENCIA,88,"13,6","0,0","7,0",05:20,"20,1",15:30,22,"2,2","6,7",05:50,"7,6","1013,3",08,"1007,8",17
2022-03-11,8293X,XÀTIVA,VALENCIA,88,"13,7","4,8","8,6",07:00,"18,8",14:30,33,"1,1","7,5",15:50,"1,6","1008,5",00,"1002,9",15
2022-03-12,8293X,XÀTIVA,VALENCIA,88,"15,4","0,0","9,7",06:00,"21,0",16:00,99,"3,3","13,3",Varias,"10,0","1005,1",11,"1002,4",04
2022-03-13,8293X,XÀTIVA,VALENCIA,88,"15,4",,"9,3",00:50,"21,4",15:40,28,"2,2","9,2",09:50,"7,1","1006,9",22,"1001,7",04
2022-03-14,8293X,XÀTIVA,VALENCIA,88,"13,4",,"10,0",00:20,"16,7",13:20,06,"5,0","13,3",13:10,"0,0","1006,8",02,"1001,3",16
2022-03-15,8293X,XÀTIVA,VALENCIA,88,"14,0",,"13,1",23:59,"14,9",14:00,03,"3,3","10,3",06:00,"0,0","1010,2",21,"1005,8",03
2022-03-16,8293X,XÀTIVA,VALENCIA,88,"12,7",,"12,0",23:50,"13,4",Varias,36,"5,8","17,2",22:50,"0,0","1008,8",00,"1003,8",24
2022-03-17,8293X,XÀTIVA,VALENCIA,88,"11,8",,"10,8",23:59,"12,7",08:30,03,"6,7","18,1",11:10,"0,0","1011,6",23,"1002,8",03
2022-03-18,8293X,XÀTIVA,VALENCIA,88,"11,5",,"10,3",Varias,"12,7",12:00,02,"4,2","11,4",11:50,"0,0","1014,4",21,"1010,6",03
2022-03-19,8293X,XÀTIVA,VALENCIA,88,"11,8",,"9,9",05:00,"13,6",15:00,36,"2,8","10,0",10:20,"0,0","1014,6",20,"1012,7",15
2022-03-20,8293X,XÀTIVA,VALENCIA,88,"12,8",,"11,0",06:00,"14,6",10:00,06,"2,2","8,6",10:30,"0,3","1014,2",00,"1011,9",Varias
2022-03-21,8293X,XÀTIVA,VALENCIA,88,"13,6","14,8","11,9",06:00,"15,3",14:40,11,"1,7","11,1",15:10,"0,0","1012,1",00,"1008,1",15
2022-03-22,8293X,XÀTIVA,VALENCIA,88,"11,6","9,4","10,1",23:40,"13,1",00:10,06,"3,9","11,7",07:50,"0,0","1015,2",22,"1011,5",04
2022-03-23,8293X,XÀTIVA,VALENCIA,88,"10,8","39,6","10,1",04:00,"11,4",Varias,02,"3,9","12,2",Varias,"0,0","1014,3",00,"1010,2",19
2022-03-24,8293X,XÀTIVA,VALENCIA,88,"11,4","17,2","10,0",07:30,"12,7",15:50,35,"3,9","12,8",06:40,"0,0","1011,8",Varias,"1009,8",04
2022-03-25,8293X,XÀTIVA,VALENCIA,88,"12,1","15,2","11,3",Varias,"12,9",11:00,05,"3,3","10,3",11:40,"0,0","1010,5",00,"1005,8",15
2022-03-26,8293X,XÀTIVA,VALENCIA,88,"11,0","28,6","9,6",Varias,"12,3",Varias,36,"3,6","12,2",04:50,"0,0","1011,7",23,"1006,2",03
2022-03-27,8293X,XÀTIVA,VALENCIA,88,"12,4","0,2","7,9",23:59,"17,0",15:00,36,"1,1","6,7",15:40,"2,7","1016,0",22,"1011,1",03
2022-03-28,8293X,XÀTIVA,VALENCIA,88,"11,6","0,0","7,4",00:50,"15,8",13:20,02,"1,4","6,4",15:10,"0,0","1015,3",00,"1006,6",24
2022-03-29,8293X,XÀTIVA,VALENCIA,88,"13,5","0,0","9,4",06:30,"17,6",14:00,02,"2,5","6,9",17:30,"3,4","1006,6",00,"994,9",24
2022-03-30,8293X,XÀTIVA,VALENCIA,88,"14,6","17,8","10,3",01:50,"18,8",12:10,11,"1,9","5,3",15:10,"0,8","994,9",00,"990,4",16
2022-03-31,8293X,XÀTIVA,VALENCIA,88,"14,8","0,0","8,5",06:10,"21,1",14:10,29,"3,6","12,2",15:40,"8,6","995,3",Varias,"990,7",15
2022-04-01,8293X,XÀTIVA,VALENCIA,88,"12,0","0,0","6,5",23:59,"17,4",13:50,30,"2,8","13,9",12:40,"7,7","1006,8",Varias,"995,3",Varias
2022-04-02,8293X,XÀTIVA,VALENCIA,88,"10,6","0,0","3,2",06:20,"18,1",14:10,28,"3,6","12,2",12:50,"10,5","1007,2",09,"1003,2",17
2022-04-03,8293X,XÀTIVA,VALENCIA,88,"8,0","17,4","0,8",06:00,"15,3",13:00,09,"3,6","9,7",16:10,"10,3","1006,8",00,"1003,2",16
2022-04-04,8293X,XÀTIVA,VALENCIA,88,"8,1","3,4","5,2",05:30,"11,0",14:50,06,"3,6","15,0",12:30,"0,0","1006,0",24,"1004,5",16
2022-04-05,8293X,XÀTIVA,VALENCIA,88,"7,8","28,4","5,9",23:59,"9,8",01:00,36,"3,3","10,3",07:00,"0,0","1005,9",00,"1002,6",17
2022-04-06,8293X,XÀTIVA,VALENCIA,88,"12,6","0,0","5,8",01:00,"19,5",16:00,23,"3,3","10,3",18:10,"3,9","1007,6",24,"1002,4",04
2022-04-07,8293X,XÀTIVA,VALENCIA,88,"17,0","0,0","7,4",04:40,"26,6",15:40,29,"3,1","12,2",14:50,"11,0","1009,1",Varias,"1005,2",16
2022-04-08,8293X,XÀTIVA,VALENCIA,88,"18,1","0,0","9,6",04:40,"26,6",12:40,28,"4,2","13,9",13:00,"9,0","1008,3",00,"1002,9",Varias
2022-04-09,8293X,XÀTIVA,VALENCIA,88,"19,7","0,0","12,6",23:59,"26,8",15:30,29,"3,3","12,5",09:00,"10,9","1008,6",24,"1003,3",16
2022-04-10,8293X,XÀTIVA,VALENCIA,88,"14,2","0,0","10,8",04:50,"17,5",Varias,99,"1,7","6,1",16:30,"0,0","1009,8",09,"1005,6",19
2022-04-11,8293X,XÀTIVA,VALENCIA,88,"13,9","0,0","11,0",01:00,"16,8",13:00,06,"2,5","8,3",13:40,"0,0","1005,9",00,"1000,5",17
2022-04-12,8293X,XÀTIVA,VALENCIA,88,"14,8","6,6","12,4",05:00,"17,2",10:20,11,"1,4","6,4",09:10,"0,6","1002,1",08,"999,8",Varias
2022-04-13,8293X,XÀTIVA,VALENCIA,88,"15,0","21,6","12,2",23:59,"17,9",12:40,35,"3,1","14,4",23:59,"0,6","1004,1",23,"999,0",05
2022-04-14,8293X,XÀTIVA,VALENCIA,88,"16,2","0,0","11,0",23:59,"21,5",14:20,36,"3,1","12,2",00:30,"7,2","1009,8",21,"1003,8",00
2022-04-15,8293X,XÀTIVA,VALENCIA,88,"17,6","0,0","10,4",01:00,"24,9",14:30,06,"2,2","8,9",15:30,"5,4","1011,1",Varias,"1008,8",05
2022-04-16,8293X,XÀTIVA,VALENCIA,88,"21,0","0,0","10,6",05:30,"31,3",15:20,16,"1,4","7,5",17:10,"10,8","1010,4",00,"1003,5",18
2022-04-17,8293X,XÀTIVA,VALENCIA,88,"19,2","0,0","11,7",05:40,"26,6",14:30,07,"2,8","7,5",13:10,,"1007,2",10,"1004,8",15
2022-04-18,8293X,XÀTIVA,VALENCIA,88,"18,8","0,0","11,9",04:40,"25,7",13:00,05,"3,1","8,3",17:40,"10,7","1007,0",00,"1001,1",16
2022-04-19,8293X,XÀTIVA,VALENCIA,88,"16,0","5,2","12,5",06:00,"19,5",13:30,36,"2,5","6,4",17:00,"0,5","1003,4",00,"996,2",24
2022-04-20,8293X,XÀTIVA,VALENCIA,88,"11,0","50,4","9,0",23:59,"13,0",,35,"1,9","20,8",20:00,"0,0","996,2",00,"989,6",19
2022-04-21,8293X,XÀTIVA,VALENCIA,88,"15,4","0,0","8,3",01:10,"22,4",15:20,26,"2,8","10,8",16:50,"6,5","995,7",10,"993,0",Varias
2022-04-22,8293X,XÀTIVA,VALENCIA,88,"16,0","0,2","10,2",06:00,"21,8",13:00,21,"3,1","10,8",14:40,"3,0","995,2",00,"987,9",23
2022-04-23,8293X,XÀTIVA,VALENCIA,88,"15,7","0,0","11,0",03:30,"20,4",14:50,26,"5,6","20,3",15:40,"8,9","999,2",24,"987,3",01
2022-04-24,8293X,XÀTIVA,VALENCIA,88,"17,9","0,0","10,3",04:00,"25,5",15:40,25,"4,2","11,4",08:20,"12,3","1001,8",Varias,"999,0",16
2022-04-25,8293X,XÀTIVA,VALENCIA,88,"17,2","0,0","9,5",05:40,"24,9",15:50,35,"3,6","8,9",14:00,"12,3","1004,1",23,"1000,3",Varias
2022-04-26,8293X,XÀTIVA,VALENCIA,88,"18,2","0,0","12,9",23:59,"23,4",14:10,07,"2,2","6,9",15:00,"7,9","1005,5",24,"1002,7",16
2022-04-27,8293X,XÀTIVA,VALENCIA,88,"15,0","12,0","11,4",05:20,"18,7",12:30,25,"1,9","9,2",12:40,"0,0","1008,4",22,"1004,6",04
2022-04-28,8293X,XÀTIVA,VALENCIA,88,"14,3","5,6","12,2",23:59,"16,4",15:10,03,"1,4","5,3",15:50,"0,0","1013,6",23,"1007,2",02
2022-04-29,8293X,XÀTIVA,VALENCIA,88,"16,4","0,0","9,3",05:40,"23,4",16:00,07,"2,8","9,7",Varias,"12,3","1014,7",Varias,"1011,6",18
