fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
"2020-05-10,8309X,UTIEL,VALENCIA,758,""14,6"",""2,2"",""10,3"",23:59,""18,8"",13:50,26,""5,6"",""15,6"",14:40,""6,9"",""922,5"",00,""919,1"",15"
"2020-05-11,8309X,UTIEL,VALENCIA,758,""14,6"",""0,4"",""9,0"",04:00,""20,2"",13:40,26,""6,7"",""14,2"",10:40,""6,1"",""925,9"",22,""921,3"",Varias"
"2020-05-12,8309X,UTIEL,VALENCIA,758,""14,1"",""17,6"",""8,8"",23:59,""19,4"",12:20,11,""3,9"",""11,1"",13:30,""1,8"",""925,7"",01,""921,0"",Varias"
"2020-05-13,8309X,UTIEL,VALENCIA,758,""13,8"",""2,2"",""8,3"",01:00,""19,3"",16:50,27,""3,3"",""10,8"",10:10,""5,5"",""921,3"",12,""918,6"",24"
"2020-05-14,8309X,UTIEL,VALENCIA,758,""11,2"",""2,6"",""8,8"",23:59,""13,5"",16:50,29,""4,4"",""13,6"",10:50,""0,0"",""924,4"",24,""917,4"",04"
"2020-05-15,8309X,UTIEL,VALENCIA,758,""11,8"",""0,0"",""6,1"",05:20,""17,4"",10:00,13,""3,9"",""10,8"",12:30,""5,7"",""928,8"",24,""923,4"",02"
"2020-05-16,8309X,UTIEL,VALENCIA,758,""13,8"",""5,4"",""11,1"",06:00,""16,6"",15:50,34,""1,9"",""6,7"",19:10,""1,1"",""932,9"",23,""928,1"",Varias"
"2020-05-17,8309X,UTIEL,VALENCIA,758,""15,0"",""0,2"",""8,8"",05:40,""21,3"",12:50,99,""2,8"",""7,2"",06:50,""9,2"",""935,7"",22,""932,3"",03"
"2020-05-18,8309X,UTIEL,VALENCIA,758,""18,0"",""0,0"",""8,4"",04:20,""27,5"",15:40,01,""2,5"",""9,2"",16:10,""13,1"",""935,5"",00,""931,8"",16"
"2020-05-19,8309X,UTIEL,VALENCIA,758,""19,0"",""0,0"",""9,4"",05:40,""28,7"",15:50,26,""3,3"",""8,3"",17:20,""12,9"",""934,4"",00,""929,9"",18"
"2020-05-20,8309X,UTIEL,VALENCIA,758,""21,4"",""0,0"",""12,0"",05:30,""30,7"",15:30,31,""3,3"",""10,0"",16:40,""12,6"",""932,8"",24,""928,7"",16"
"2020-05-21,8309X,UTIEL,VALENCIA,758,""21,6"",""0,0"",""12,0"",05:50,""31,3"",15:50,22,""2,8"",""8,3"",15:20,""13,1"",""936,3"",23,""932,2"",02"
"2020-05-22,8309X,UTIEL,VALENCIA,758,""22,8"",""0,0"",""13,1"",05:00,""32,5"",15:00,14,""3,1"",""9,7"",16:50,""13,1"",""939,0"",Varias,""935,6"",02"
"2020-05-23,8309X,UTIEL,VALENCIA,758,""23,2"",""0,0"",""13,8"",05:40,""32,7"",15:20,13,""3,1"",""9,7"",16:30,""11,9"",""940,3"",24,""936,2"",16"
"2020-05-24,8309X,UTIEL,VALENCIA,758,""19,4"",""0,0"",""13,8"",05:00,""25,1"",14:00,14,""3,6"",""8,6"",12:20,""11,9"",""941,2"",08,""938,5"",18"
"2020-05-25,8309X,UTIEL,VALENCIA,758,""17,0"",""0,2"",""11,6"",05:10,""22,5"",10:30,14,""2,8"",""7,8"",09:20,""5,9"",""940,1"",12,""937,2"",18"
"2020-05-26,8309X,UTIEL,VALENCIA,758,""19,4"",""0,0"",""13,7"",23:59,""25,2"",13:40,12,""3,6"",""9,7"",14:20,""11,4"",""939,6"",09,""937,3"",Varias"
"2020-05-27,8309X,UTIEL,VALENCIA,758,""18,1"",""0,0"",""11,2"",04:00,""25,0"",Varias,11,""4,7"",""12,5"",13:40,""13,2"",""939,9"",23,""937,6"",18"
"2020-05-28,8309X,UTIEL,VALENCIA,758,""16,8"",""0,0"",""9,3"",05:40,""24,3"",13:40,13,""4,2"",""10,8"",13:30,""13,1"",""939,7"",00,""934,6"",19"
"2020-05-29,8309X,UTIEL,VALENCIA,758,""18,6"",""0,0"",""8,1"",05:00,""29,0"",14:30,12,""3,9"",""9,7"",17:10,""13,2"",""934,9"",00,""927,4"",18"
"2020-05-30,8309X,UTIEL,VALENCIA,758,""19,3"",""0,0"",""10,0"",03:40,""28,6"",16:00,12,""3,3"",""11,1"",16:40,""12,9"",""930,8"",01,""926,8"",16"
"2020-05-31,8309X,UTIEL,VALENCIA,758,""20,3"",""0,0"",""9,9"",05:20,""30,7"",15:20,13,""3,1"",""10,6"",16:30,""10,5"",""929,8"",22,""925,2"",16"
"2020-06-01,8309X,UTIEL,VALENCIA,758,""21,2"",""0,0"",""12,6"",04:00,""29,9"",14:10,14,""2,2"",""9,4"",16:10,""10,1"",""931,1"",23,""928,3"",Varias"
"2020-06-02,8309X,UTIEL,VALENCIA,758,""21,4"",""0,0"",""11,5"",05:40,""31,2"",14:40,99,""2,8"",""8,3"",Varias,""12,3"",""930,9"",00,""926,8"",17"
"2020-06-03,8309X,UTIEL,VALENCIA,758,""20,4"",""0,0"",""11,4"",05:30,""29,5"",15:10,26,""5,0"",""14,2"",17:30,""12,5"",""928,0"",00,""920,0"",17"
"2020-06-04,8309X,UTIEL,VALENCIA,758,""16,4"",""7,2"",""11,7"",23:59,""21,0"",08:50,32,""5,0"",""14,2"",09:10,""4,5"",""924,6"",23,""918,7"",Varias"
"2020-06-05,8309X,UTIEL,VALENCIA,758,""18,5"",""0,0"",""9,6"",05:40,""27,4"",16:50,30,""4,4"",""12,5"",09:20,""13,3"",""927,2"",23,""924,3"",00"
"2020-06-06,8309X,UTIEL,VALENCIA,758,""19,4"",""0,0"",""10,4"",05:00,""28,3"",16:00,25,""2,8"",""10,8"",12:10,""11,3"",""927,0"",00,""921,0"",Varias"
"2020-06-07,8309X,UTIEL,VALENCIA,758,""20,6"",""0,6"",""14,6"",04:50,""26,5"",16:20,25,""5,0"",""13,3"",13:30,""10,9"",""926,3"",23,""921,1"",02"
"2020-06-08,8309X,UTIEL,VALENCIA,758,""16,4"",""8,2"",""11,1"",10:20,""21,7"",16:50,36,""4,2"",""8,6"",18:00,""4,6"",""930,6"",24,""925,4"",Varias"
"2020-06-09,8309X,UTIEL,VALENCIA,758,""16,3"",""0,0"",""9,2"",05:30,""23,4"",14:40,99,""4,7"",""10,3"",Varias,""13,0"",""931,3"",23,""928,2"",Varias"
"2020-06-10,8309X,UTIEL,VALENCIA,758,""17,1"",""0,0"",""8,4"",05:00,""25,8"",15:50,25,""3,1"",""11,7"",14:00,""10,9"",""931,2"",00,""926,8"",17"
"2020-06-11,8309X,UTIEL,VALENCIA,758,""18,9"",""0,0"",""11,3"",05:30,""26,5"",14:40,27,""5,8"",""15,3"",14:40,""12,3"",""927,5"",00,""918,5"",Varias"
"2020-06-12,8309X,UTIEL,VALENCIA,758,""17,0"",""0,0"",""11,8"",23:59,""22,3"",16:00,29,""6,7"",""15,8"",07:20,""12,0"",""924,8"",24,""918,9"",02"
"2020-06-13,8309X,UTIEL,VALENCIA,758,""16,8"",""0,0"",""9,4"",05:30,""24,2"",15:40,32,""5,0"",""13,1"",14:00,""13,0"",""931,4"",24,""924,8"",00"
"2020-06-14,8309X,UTIEL,VALENCIA,758,""18,1"",""0,0"",""9,4"",04:10,""26,8"",15:00,26,""3,6"",""11,4"",13:40,""10,7"",""933,2"",23,""930,9"",17"
"2020-06-15,8309X,UTIEL,VALENCIA,758,""18,5"",""0,0"",""8,8"",05:40,""28,2"",15:30,24,""3,1"",""15,0"",14:30,""13,4"",""935,0"",08,""932,0"",18"
"2020-06-16,8309X,UTIEL,VALENCIA,758,""20,0"",""0,0"",""13,1"",05:30,""26,8"",14:40,28,""4,2"",""11,7"",13:00,""6,1"",""932,7"",00,""929,0"",18"
"2020-06-17,8309X,UTIEL,VALENCIA,758,""18,9"",""0,0"",""10,5"",05:20,""27,3"",16:30,25,""3,6"",""10,8"",15:40,""9,7"",""931,1"",00,""927,2"",17"
"2020-06-18,8309X,UTIEL,VALENCIA,758,""21,0"",""0,0"",""15,2"",05:30,""26,7"",14:00,13,""3,6"",""10,6"",14:10,""8,6"",""930,7"",23,""926,7"",17"
"2020-06-19,8309X,UTIEL,VALENCIA,758,""23,4"",""0,0"",""16,5"",05:00,""30,3"",16:00,99,""3,1"",""10,0"",Varias,""6,7"",""935,2"",23,""930,5"",00"
"2020-06-20,8309X,UTIEL,VALENCIA,758,""22,8"",""0,0"",""13,3"",05:00,""32,2"",14:20,23,""2,8"",""8,9"",12:40,""13,4"",""935,9"",23,""933,3"",Varias"
"2020-06-21,8309X,UTIEL,VALENCIA,758,""24,0"",""0,0"",""12,7"",04:50,""35,4"",16:00,14,""3,1"",""9,7"",16:20,""13,1"",""936,7"",23,""933,7"",16"
"2020-06-22,8309X,UTIEL,VALENCIA,758,""24,3"",""0,0"",""16,5"",05:20,""32,1"",16:20,14,""3,3"",""9,7"",17:00,""13,4"",""936,8"",07,""932,2"",18"
"2020-06-23,8309X,UTIEL,VALENCIA,758,""23,4"",""0,0"",""14,2"",04:50,""32,5"",14:50,16,""3,3"",""9,4"",13:20,""13,4"",""934,5"",00,""929,9"",18"
"2020-06-24,8309X,UTIEL,VALENCIA,758,""23,2"",""0,0"",""13,5"",05:00,""32,8"",14:40,14,""1,9"",""9,7"",16:50,""9,1"",""933,3"",24,""930,3"",16"
"2020-06-25,8309X,UTIEL,VALENCIA,758,""23,0"",""0,0"",""14,4"",05:10,""31,6"",14:10,12,""4,2"",""10,3"",16:20,""13,4"",""933,2"",00,""928,9"",Varias"
"2020-06-26,8309X,UTIEL,VALENCIA,758,""22,8"",""0,0"",""14,4"",01:30,""31,3"",15:50,13,""2,8"",""10,3"",16:20,""11,6"",""931,6"",00,""926,9"",17"
"2020-06-27,8309X,UTIEL,VALENCIA,758,""23,0"",""0,0"",""12,6"",05:20,""33,3"",16:10,22,""2,8"",""9,2"",12:00,""13,1"",""932,2"",Varias,""929,1"",17"
"2020-06-28,8309X,UTIEL,VALENCIA,758,""25,4"",""0,0"",""15,3"",05:00,""35,5"",15:30,13,""3,1"",""9,7"",16:00,""12,7"",""932,8"",Varias,""930,1"",17"
"2020-06-29,8309X,UTIEL,VALENCIA,758,""26,0"",""0,0"",""15,5"",05:00,""36,5"",14:30,12,""2,2"",""11,1"",15:50,""13,0"",""932,2"",00,""928,8"",Varias"
"2020-06-30,8309X,UTIEL,VALENCIA,758,""24,0"",""0,0"",""15,0"",05:50,""33,1"",14:00,14,""3,6"",""9,7"",14:10,""13,1"",""930,9"",00,""926,7"",18"
"2020-07-01,8309X,UTIEL,VALENCIA,758,""25,2"",""0,0"",""15,0"",05:40,""35,4"",14:40,27,""3,3"",""12,2"",15:00,""13,4"",""928,7"",24,""926,5"",18"
"2020-07-02,8309X,UTIEL,VALENCIA,758,""24,4"",""0,0"",""14,5"",05:00,""34,4"",16:00,28,""3,6"",""13,1"",14:50,""13,4"",""931,3"",24,""927,9"",Varias"
"2020-07-03,8309X,UTIEL,VALENCIA,758,""22,6"",""0,0"",""16,2"",03:00,""29,1"",14:40,14,""3,6"",""9,7"",15:00,""10,7"",""935,2"",24,""931,3"",Varias"
"2020-07-04,8309X,UTIEL,VALENCIA,758,""26,1"",""0,0"",""17,5"",05:40,""34,7"",15:30,12,""2,8"",""11,1"",16:10,""12,9"",""936,7"",Varias,""933,1"",16"
"2020-07-05,8309X,UTIEL,VALENCIA,758,""26,2"",""0,0"",""16,9"",05:30,""35,5"",15:30,99,""3,1"",""9,7"",16:30,""13,3"",""936,5"",00,""931,9"",16"
"2020-07-06,8309X,UTIEL,VALENCIA,758,""26,4"",""0,0"",""16,4"",05:00,""36,3"",14:40,12,""2,5"",""10,3"",15:50,""12,6"",""933,6"",00,""929,5"",16"
"2020-07-07,8309X,UTIEL,VALENCIA,758,""28,0"",""0,0"",""18,2"",05:00,""37,7"",15:10,12,""2,8"",""11,4"",16:10,""12,8"",""932,0"",23,""928,6"",16"
"2020-07-08,8309X,UTIEL,VALENCIA,758,""23,0"",""0,0"",""15,8"",05:00,""30,3"",13:00,14,""4,2"",""11,1"",14:40,""6,0"",""934,0"",10,""929,9"",19"
"2020-07-09,8309X,UTIEL,VALENCIA,758,""24,4"",""0,0"",""17,1"",04:00,""31,8"",13:50,09,""3,6"",""11,9"",15:20,""9,1"",""932,5"",19,""929,4"",17"
"2020-07-10,8309X,UTIEL,VALENCIA,758,""22,8"",""0,0"",""14,2"",05:20,""31,3"",13:30,15,""3,3"",""11,1"",13:50,""10,8"",""931,6"",00,""928,9"",16"
"2020-07-11,8309X,UTIEL,VALENCIA,758,""21,9"",""0,0"",""14,2"",04:40,""29,6"",13:30,15,""3,6"",""10,0"",16:30,""13,2"",""933,2"",22,""930,6"",03"
"2020-07-12,8309X,UTIEL,VALENCIA,758,""22,5"",""2,0"",""16,4"",03:20,""28,6"",12:00,14,""1,7"",""10,0"",15:00,""5,0"",""935,6"",21,""931,2"",16"
"2020-07-13,8309X,UTIEL,VALENCIA,758,""23,2"",""0,0"",""15,7"",05:00,""30,6"",15:30,12,""3,1"",""8,1"",18:50,""10,8"",""934,2"",11,""931,3"",Varias"
"2020-07-14,8309X,UTIEL,VALENCIA,758,""21,9"",""13,2"",""15,3"",23:59,""28,5"",13:10,09,""2,8"",""14,7"",15:50,""7,1"",""933,4"",00,""928,1"",16"
"2020-07-15,8309X,UTIEL,VALENCIA,758,""21,4"",""0,0"",""13,0"",04:20,""29,7"",16:50,13,""1,9"",""7,2"",18:40,""12,6"",""933,6"",24,""930,4"",18"
"2020-07-16,8309X,UTIEL,VALENCIA,758,""23,6"",""0,0"",""15,6"",05:40,""31,6"",16:30,13,""2,8"",""8,9"",17:10,""13,1"",""934,2"",10,""930,9"",Varias"
"2020-07-17,8309X,UTIEL,VALENCIA,758,""23,7"",""0,2"",""16,4"",05:50,""31,0"",14:00,08,""2,2"",""9,2"",15:10,""10,9"",""932,5"",00,""928,9"",15"
"2020-07-18,8309X,UTIEL,VALENCIA,758,""24,1"",""0,0"",""15,6"",04:30,""32,6"",15:50,14,""2,5"",""8,9"",17:30,""12,7"",""931,9"",07,""928,0"",17"
"2020-07-19,8309X,UTIEL,VALENCIA,758,""26,4"",""0,0"",""16,4"",05:50,""36,3"",16:00,12,""2,8"",""11,4"",16:50,""11,6"",""931,6"",00,""927,9"",17"
"2020-07-20,8309X,UTIEL,VALENCIA,758,""26,0"",""0,0"",""18,4"",23:59,""33,5"",15:20,12,""3,3"",""11,1"",17:20,""8,3"",""933,6"",23,""930,1"",03"
"2020-07-21,8309X,UTIEL,VALENCIA,758,""23,0"",""0,0"",""14,5"",05:20,""31,6"",14:30,10,""3,9"",""12,5"",15:30,""12,3"",""934,2"",23,""931,1"",16"
"2020-07-22,8309X,UTIEL,VALENCIA,758,""22,1"",""1,2"",""15,7"",23:50,""28,5"",14:50,11,""2,5"",""10,0"",11:50,""8,5"",""935,3"",09,""932,4"",Varias"
"2020-07-23,8309X,UTIEL,VALENCIA,758,""24,2"",""0,0"",""13,3"",04:40,""35,1"",16:10,12,""2,8"",""9,2"",16:50,""11,6"",""933,2"",00,""928,4"",17"
"2020-07-24,8309X,UTIEL,VALENCIA,758,""25,8"",""0,0"",""16,4"",05:00,""35,1"",15:20,12,""2,5"",""10,6"",16:10,""10,9"",""930,5"",23,""927,5"",16"
"2020-07-25,8309X,UTIEL,VALENCIA,758,""26,0"",""0,0"",""16,7"",05:40,""35,2"",15:50,14,""3,1"",""10,3"",16:30,""12,8"",""931,1"",Varias,""927,7"",17"
"2020-07-26,8309X,UTIEL,VALENCIA,758,""27,3"",""0,0"",""16,7"",05:20,""37,9"",14:40,12,""2,8"",""10,3"",16:40,""12,9"",""932,7"",Varias,""929,1"",02"
"2020-07-27,8309X,UTIEL,VALENCIA,758,""28,0"",""0,0"",""17,6"",05:00,""38,3"",14:20,12,""3,1"",""9,4"",16:50,""12,3"",""933,2"",08,""929,8"",17"
"2020-07-28,8309X,UTIEL,VALENCIA,758,""26,8"",""0,0"",""17,9"",05:50,""35,7"",12:40,13,""3,1"",""9,7"",15:40,""12,7"",""931,7"",00,""929,2"",Varias"
"2020-07-29,8309X,UTIEL,VALENCIA,758,""24,4"",""0,0"",""16,3"",05:30,""32,6"",14:40,99,""3,9"",""9,4"",Varias,""12,9"",""932,2"",11,""929,9"",18"
"2020-07-30,8309X,UTIEL,VALENCIA,758,""25,6"",""0,2"",""15,9"",03:30,""35,2"",15:10,28,""3,6"",""18,3"",22:20,""10,8"",""933,7"",23,""929,8"",16"
"2020-07-31,8309X,UTIEL,VALENCIA,758,""27,8"",""0,0"",""17,2"",05:00,""38,4"",14:20,23,""3,1"",""8,9"",16:20,""12,9"",""932,4"",23,""929,9"",17"
"2020-08-01,8309X,UTIEL,VALENCIA,758,""28,4"",""0,0"",""18,3"",06:00,""38,4"",15:00,27,""4,2"",""12,8"",15:20,""12,8"",""932,6"",08,""929,5"",18"
"2020-08-02,8309X,UTIEL,VALENCIA,758,""26,4"",""0,0"",""15,0"",05:30,""37,7"",14:40,28,""4,4"",""11,9"",16:20,""12,1"",""931,5"",08,""927,1"",18"
"2020-08-03,8309X,UTIEL,VALENCIA,758,""26,2"",""0,0"",""19,0"",01:50,""33,4"",14:40,12,""2,8"",""8,9"",16:50,""8,9"",""929,9"",24,""926,1"",Varias"
"2020-08-04,8309X,UTIEL,VALENCIA,758,""26,1"",""0,0"",""18,7"",01:20,""33,5"",14:40,14,""3,3"",""11,4"",14:50,""11,7"",""930,1"",Varias,""927,1"",16"
"2020-08-05,8309X,UTIEL,VALENCIA,758,""26,4"",""0,0"",""18,1"",05:50,""34,7"",15:00,13,""2,5"",""10,6"",17:20,""12,8"",""930,8"",23,""926,6"",16"
"2020-08-06,8309X,UTIEL,VALENCIA,758,""25,8"",""0,0"",""16,3"",05:50,""35,4"",14:20,13,""2,5"",""9,7"",17:00,""12,8"",""933,6"",24,""929,9"",16"
"2020-08-07,8309X,UTIEL,VALENCIA,758,""27,2"",""0,0"",""16,7"",04:30,""37,6"",14:30,12,""3,1"",""9,2"",16:20,""12,3"",""935,2"",22,""931,6"",16"
"2020-08-08,8309X,UTIEL,VALENCIA,758,""29,0"",""0,0"",""18,6"",05:30,""39,5"",15:30,05,""2,2"",""12,5"",16:10,""10,9"",""935,2"",08,""932,0"",15"
"2020-08-09,8309X,UTIEL,VALENCIA,758,""27,8"",""0,0"",""17,6"",05:50,""38,0"",13:30,14,""3,1"",""13,3"",22:20,""11,9"",""933,0"",00,""928,3"",17"
"2020-08-10,8309X,UTIEL,VALENCIA,758,""25,6"",""0,0"",""16,6"",05:40,""34,5"",13:30,31,""3,1"",""9,4"",14:50,""7,8"",""930,6"",00,""927,9"",16"
"2020-08-11,8309X,UTIEL,VALENCIA,758,""21,6"",""10,6"",""12,9"",22:40,""30,2"",13:30,26,""3,9"",""21,1"",22:10,""5,4"",""933,0"",22,""927,0"",18"
"2020-08-12,8309X,UTIEL,VALENCIA,758,""22,0"",""0,2"",""13,6"",05:00,""30,4"",16:40,34,""2,5"",""9,4"",00:10,""11,5"",""930,7"",01,""927,9"",Varias"
"2020-08-13,8309X,UTIEL,VALENCIA,758,""23,3"",""0,0"",""14,4"",05:40,""32,2"",15:30,26,""2,5"",""7,8"",11:40,""12,6"",""931,0"",23,""928,6"",18"
"2020-08-14,8309X,UTIEL,VALENCIA,758,""23,8"",""0,0"",""16,3"",06:00,""31,3"",15:00,14,""3,3"",""9,7"",16:40,""11,8"",""931,0"",09,""927,7"",16"
"2020-08-15,8309X,UTIEL,VALENCIA,758,""23,6"",""0,0"",""15,0"",05:40,""32,1"",15:20,23,""3,6"",""9,4"",14:00,""12,6"",""930,1"",00,""926,2"",17"
"2020-08-16,8309X,UTIEL,VALENCIA,758,""20,7"",""0,0"",""11,9"",05:50,""29,5"",15:30,27,""3,9"",""10,8"",14:20,""12,5"",""929,2"",24,""927,4"",Varias"
"2020-08-17,8309X,UTIEL,VALENCIA,758,""21,4"",""0,0"",""11,8"",05:30,""31,0"",14:00,27,""3,3"",""9,2"",13:20,""12,3"",""930,5"",09,""928,0"",Varias"
"2020-08-18,8309X,UTIEL,VALENCIA,758,""22,2"",""0,0"",""12,1"",05:10,""32,2"",15:40,23,""2,2"",""8,3"",14:10,""9,9"",""930,5"",11,""927,8"",17"
"2020-08-19,8309X,UTIEL,VALENCIA,758,""25,9"",""0,0"",""15,5"",05:50,""36,3"",15:50,12,""3,1"",""10,0"",16:00,""12,3"",""929,6"",00,""923,9"",18"
"2020-08-20,8309X,UTIEL,VALENCIA,758,""25,2"",""0,0"",""14,7"",05:00,""35,7"",13:50,10,""2,8"",""11,1"",16:10,""12,2"",""928,1"",24,""924,8"",16"
"2020-08-21,8309X,UTIEL,VALENCIA,758,""25,2"",""0,0"",""14,6"",06:00,""35,9"",15:20,25,""2,8"",""10,3"",15:00,""12,3"",""932,6"",24,""927,7"",02"
"2020-08-22,8309X,UTIEL,VALENCIA,758,""24,8"",""0,0"",""14,3"",05:40,""35,4"",16:00,14,""2,8"",""9,2"",16:30,""12,3"",""935,6"",21,""932,6"",Varias"
"2020-08-23,8309X,UTIEL,VALENCIA,758,""24,4"",""0,0"",""17,8"",06:20,""31,1"",13:50,14,""3,6"",""9,2"",17:40,""10,5"",""935,4"",Varias,""931,8"",17"
"2020-08-24,8309X,UTIEL,VALENCIA,758,""25,0"",""0,0"",""17,8"",05:00,""32,1"",14:20,14,""2,5"",""8,1"",17:10,""7,5"",""933,2"",09,""929,5"",17"
"2020-08-25,8309X,UTIEL,VALENCIA,758,""26,8"",""0,0"",""16,8"",06:00,""36,9"",16:00,20,""2,5"",""8,9"",15:10,""12,1"",""933,2"",23,""929,6"",17"
"2020-08-26,8309X,UTIEL,VALENCIA,758,""27,4"",""0,0"",""16,9"",06:10,""38,0"",16:00,13,""2,5"",""8,9"",16:40,""12,0"",""934,3"",10,""931,6"",17"
"2020-08-27,8309X,UTIEL,VALENCIA,758,""27,0"",""0,0"",""16,0"",06:00,""38,1"",15:10,26,""2,8"",""10,3"",16:20,""11,9"",""934,1"",00,""928,1"",24"
"2020-08-28,8309X,UTIEL,VALENCIA,758,""25,4"",""0,0"",""16,3"",05:50,""34,6"",14:30,25,""3,6"",""11,7"",16:00,""10,9"",""928,1"",00,""919,1"",18"
"2020-08-29,8309X,UTIEL,VALENCIA,758,""20,3"",""0,0"",""13,7"",23:59,""26,9"",13:20,34,""2,5"",""11,7"",14:20,""7,6"",""925,6"",24,""918,9"",04"
"2020-08-30,8309X,UTIEL,VALENCIA,758,""18,6"",""0,0"",""11,1"",06:00,""26,2"",14:50,36,""4,7"",""10,6"",08:00,""11,2"",""932,8"",24,""925,6"",Varias"
"2020-08-31,8309X,UTIEL,VALENCIA,758,""18,9"",""0,0"",""9,7"",05:40,""28,1"",16:10,13,""1,7"",""6,7"",18:40,""11,8"",""933,7"",10,""929,8"",18"
"2020-09-01,8309X,UTIEL,VALENCIA,758,""18,5"",""0,0"",""10,5"",04:00,""26,5"",16:30,09,""2,5"",""6,7"",21:00,""3,2"",""931,5"",00,""926,1"",18"
"2020-09-02,8309X,UTIEL,VALENCIA,758,""21,0"",""0,0"",""14,0"",06:00,""28,1"",13:30,12,""3,1"",""10,0"",17:10,""11,1"",""934,6"",24,""928,7"",00"
"2020-09-03,8309X,UTIEL,VALENCIA,758,""21,0"",""0,0"",""11,9"",06:00,""30,0"",14:30,,,,,""11,8"",""938,7"",Varias,""934,2"",02"
"2020-09-04,8309X,UTIEL,VALENCIA,758,""20,0"",""0,0"",""10,6"",06:00,""29,5"",14:00,,,,,""11,8"",""939,4"",09,""935,9"",Varias"
"2020-09-05,8309X,UTIEL,VALENCIA,758,""20,9"",""0,0"",""10,7"",06:00,""31,1"",13:40,,,,,""11,8"",""936,8"",00,""931,9"",16"
"2020-09-06,8309X,UTIEL,VALENCIA,758,""21,5"",""0,0"",""12,6"",03:00,""30,4"",15:00,,,,,""11,4"",""933,4"",00,""929,2"",18"
"2020-09-07,8309X,UTIEL,VALENCIA,758,""20,8"",""0,0"",""14,3"",06:00,""27,4"",14:00,,,,,""8,6"",""935,5"",Varias,""929,9"",03"
"2020-09-08,8309X,UTIEL,VALENCIA,758,""17,8"",""0,0"",""11,0"",03:00,""24,7"",14:40,,,,,""11,0"",""937,2"",09,""935,2"",01"
"2020-09-09,8309X,UTIEL,VALENCIA,758,""18,4"",""0,0"",""8,8"",05:10,""28,1"",14:10,,,,,""9,4"",""936,1"",00,""933,2"",15"
"2020-09-10,8309X,UTIEL,VALENCIA,758,""20,1"",""0,0"",""11,0"",06:30,""29,2"",13:40,13,""2,5"",""7,2"",17:00,""9,3"",""934,5"",00,""930,0"",17"
"2020-09-11,8309X,UTIEL,VALENCIA,758,""22,2"",""0,0"",""12,2"",06:00,""32,3"",14:40,11,""2,2"",""9,2"",16:50,""10,6"",""931,6"",00,""927,8"",16"
"2020-09-12,8309X,UTIEL,VALENCIA,758,""22,6"",""0,0"",""13,7"",04:30,""31,4"",13:00,13,""3,1"",""8,9"",17:00,""9,5"",""936,8"",24,""931,1"",01"
"2020-09-13,8309X,UTIEL,VALENCIA,758,""21,4"",""0,0"",""12,5"",05:30,""30,2"",12:50,16,""3,6"",""9,7"",14:00,""10,7"",""938,6"",22,""936,2"",Varias"
"2020-09-14,8309X,UTIEL,VALENCIA,758,""21,0"",""1,8"",""12,9"",03:50,""29,2"",14:40,15,""3,9"",""8,9"",13:40,""9,9"",""938,5"",00,""934,9"",17"
"2020-09-15,8309X,UTIEL,VALENCIA,758,""22,1"",""0,2"",""14,2"",06:00,""30,0"",15:50,13,""2,5"",""7,5"",17:10,""8,8"",""937,4"",09,""933,7"",17"
"2020-09-16,8309X,UTIEL,VALENCIA,758,""22,5"",""0,2"",""13,5"",05:40,""31,5"",13:20,11,""2,8"",""9,2"",14:40,""9,9"",""935,1"",00,""931,1"",16"
"2020-09-17,8309X,UTIEL,VALENCIA,758,""22,0"",""6,4"",""16,4"",Varias,""27,7"",15:40,11,""2,8"",""7,2"",17:20,""3,0"",""932,8"",00,""929,0"",17"
"2020-09-18,8309X,UTIEL,VALENCIA,758,""18,4"",""19,4"",""13,9"",17:20,""22,9"",15:10,26,""2,2"",""19,2"",17:10,""2,4"",""931,4"",Varias,""927,7"",17"
"2020-09-19,8309X,UTIEL,VALENCIA,758,""17,7"",""0,0"",""12,4"",05:50,""23,0"",14:50,26,""3,6"",""11,7"",17:00,""9,0"",""932,1"",24,""929,4"",16"
"2020-09-20,8309X,UTIEL,VALENCIA,758,""18,4"",""0,0"",""12,2"",05:40,""24,6"",14:50,25,""3,1"",""10,0"",12:00,""9,5"",""932,7"",08,""930,4"",Varias"
"2020-09-21,8309X,UTIEL,VALENCIA,758,""19,0"",""0,0"",""11,0"",05:50,""27,1"",14:50,26,""2,5"",""7,8"",16:30,""10,4"",""932,0"",09,""929,6"",16"
"2020-09-22,8309X,UTIEL,VALENCIA,758,""18,0"",""0,0"",""10,6"",03:40,""25,5"",15:40,26,""3,1"",""10,8"",14:40,""11,0"",""930,9"",00,""927,2"",17"
"2020-09-23,8309X,UTIEL,VALENCIA,758,""19,0"",""0,0"",""12,2"",06:00,""25,9"",13:20,26,""2,5"",""9,4"",11:30,""5,9"",""929,3"",Varias,""926,9"",15"
"2020-09-24,8309X,UTIEL,VALENCIA,758,""19,0"",""4,2"",""12,8"",06:00,""25,3"",14:20,32,""4,4"",""15,6"",16:10,""6,4"",""929,8"",10,""927,8"",15"
"2020-09-25,8309X,UTIEL,VALENCIA,758,""15,4"",""0,0"",""11,0"",23:40,""19,8"",14:00,33,""6,1"",""15,8"",16:10,""11,0"",""934,5"",22,""928,4"",05"
